tenure,MonthlyCharges,TotalCharges,gender_Male,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
31,75.5,2424.45,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0
17,100.45,1622.45,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0
12,99.95,1132.75,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1
11,90.15,987.95,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
39,25.25,947.75,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,75.05,75.05,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
61,98.45,6145.2,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0
70,113.05,7869.05,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
38,94.9,3616.25,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0
18,58.4,964.9,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
72,90.15,6716.45,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0
1,75.7,75.7,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
47,78.9,3650.35,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0
32,104.05,3416.85,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0
28,106.1,2847.4,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0
6,54.85,355.1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27,101.25,2754.45,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0
55,75.75,4264.25,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0
2,70.2,115.95,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,49.2,1701.65,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
9,75.2,633.85,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
64,96.9,6314.35,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1
44,88.15,3973.2,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0
7,48.8,349.8,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12,80.85,866.45,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
46,94.15,4408.45,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0
58,109.45,6144.55,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0
39,49.8,1971.15,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
10,70.15,735.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18,73.15,1305.95,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
56,64.65,3665.55,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
70,75.35,5437.75,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0
14,86.1,1235.55,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
5,51.0,286.8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
30,68.95,2038.7,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0
53,108.25,5935.1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0
13,67.8,842.25,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
68,86.5,5882.75,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0
14,61.4,815.55,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0
10,51.2,498.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
24,104.25,2433.9,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0
48,79.65,3870.3,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
7,84.8,546.95,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
31,72.45,2156.25,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0
50,103.7,5071.05,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0
2,91.15,168.5,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0
9,85.35,758.6,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
57,97.55,5598.0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0
65,94.55,6078.75,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0
34,65.0,2157.5,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
9,49.2,447.9,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,80.2,146.05,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2,75.45,158.4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
4,75.65,302.35,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
5,75.6,402.5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
67,75.7,5060.85,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
31,64.0,1910.75,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0
25,89.5,2196.15,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
1,90.85,90.85,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0
58,99.25,5846.65,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0
32,93.5,2970.8,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0
52,93.25,4631.7,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0
34,87.45,2874.15,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
19,89.65,1761.05,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
20,80.7,1614.2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
19,24.85,434.8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33,61.05,2018.4,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1
10,70.0,740.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5,93.9,486.85,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1
29,58.75,1696.2,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0
49,81.35,4060.9,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0
53,105.25,5576.3,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0
58,106.45,6145.85,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0
70,106.5,7397.0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0
26,35.4,978.6,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
24,51.1,1269.6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
9,50.8,463.6,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1
72,115.6,8220.4,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0
66,102.4,6471.85,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0
72,107.45,7658.3,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0
3,35.45,106.85,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
68,111.75,7511.3,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0
8,94.75,759.55,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0
43,94.1,4107.3,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0
12,74.15,741.4,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0
62,89.8,5629.55,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
42,99.0,4135.0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0
63,89.4,5597.65,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0
39,89.55,3474.45,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0
4,76.65,333.6,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
47,99.35,4749.15,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0
63,84.65,5377.8,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0
40,78.85,3126.85,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
69,61.45,4131.2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
4,88.85,372.45,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0
19,84.75,1651.95,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
26,93.85,2381.55,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0
32,72.8,2333.05,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0
23,54.4,1249.25,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
14,46.35,672.7,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0
71,73.5,5357.75,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0
66,105.0,7133.25,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0
5,24.3,100.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,75.5,75.5,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0
68,100.2,6851.65,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0
23,44.95,996.85,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0
17,81.5,1329.2,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11,40.4,422.6,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0
45,113.3,5032.25,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1
26,47.85,1190.5,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0
26,73.5,1905.7,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0
11,78.5,874.2,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
38,94.75,3653.0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1,59.85,59.85,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
24,76.1,1712.7,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
70,114.75,7842.3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0
72,110.8,7882.25,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0
50,39.45,2021.35,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
25,94.7,2362.1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
72,114.5,8331.95,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1
32,64.85,2010.95,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
7,95.6,644.35,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
71,100.55,7113.75,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0
51,44.45,2181.55,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0
27,83.85,2310.2,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
6,47.95,305.1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0
1,24.4,24.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,81.15,2640.55,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
31,50.4,1580.1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0
49,93.85,4733.1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
6,70.55,433.95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
71,107.5,7713.55,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0
5,45.7,198.0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
47,85.5,4042.3,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
3,36.85,108.7,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1,44.4,44.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
60,79.05,4663.4,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0
72,86.05,6309.65,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0
66,110.9,7432.05,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0
13,70.45,849.1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,84.65,84.65,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
2,24.4,36.55,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17,92.55,1515.1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0
6,79.7,497.6,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
14,39.7,692.35,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1
46,108.65,4903.2,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0
3,50.5,147.75,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
24,56.25,1454.25,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
42,92.15,3875.4,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0
22,100.75,2095.0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0
59,75.95,4542.35,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0
1,89.55,89.55,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
49,89.85,4287.2,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
25,48.25,1293.8,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0
4,76.05,318.9,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
58,105.5,6205.5,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0
1,45.8,45.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
62,48.7,3008.55,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0
72,109.75,8075.35,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1
58,70.1,4048.95,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
16,71.8,1167.8,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22,80.0,1706.45,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
70,85.95,5931.75,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0
3,29.65,90.05,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,30.4,938.65,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40,67.45,2731.0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
46,99.8,4391.25,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0
1,75.1,75.1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
41,55.7,2237.55,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
9,34.7,296.1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1,45.65,45.65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
19,34.95,610.2,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
5,90.8,455.5,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
8,69.7,560.85,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
12,50.25,593.75,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,77.4,206.15,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0
50,44.45,2188.45,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0
70,115.15,8250.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
1,74.9,74.9,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
2,94.0,181.7,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0
41,80.25,3439.0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
16,78.75,1218.25,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
71,105.25,7291.75,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0
13,25.15,331.85,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,105.9,6396.45,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0
36,84.9,3067.2,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
3,105.35,323.25,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0
34,55.0,1885.15,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
46,84.25,3847.6,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
25,108.9,2809.05,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0
5,85.2,474.8,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
41,88.5,3645.05,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
71,109.6,7854.15,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0
34,61.25,1993.2,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1
8,60.9,551.95,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
46,70.6,3231.05,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1
67,105.7,6816.95,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0
41,74.65,3090.65,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
66,107.35,7051.95,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0
50,70.35,3454.6,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
42,69.4,3058.3,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
12,67.25,832.3,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0
37,28.6,973.55,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
63,81.55,5029.05,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1,44.45,44.45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,81.05,2227.1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
58,94.35,5563.65,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
1,70.0,70.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12,29.3,355.9,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,24.8,24.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10,53.7,521.0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0
8,74.05,600.15,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
52,84.05,4326.8,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
61,86.45,5175.3,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0
68,110.0,7611.85,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0
2,89.55,185.55,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
8,75.0,632.95,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
68,85.5,5696.6,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0
40,39.3,1637.4,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
14,75.1,1013.35,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
50,75.15,3822.45,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0
27,50.35,1411.35,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31,93.8,2939.8,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0
41,101.6,3930.55,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0
2,49.05,91.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
55,116.5,6382.55,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0
66,84.0,5714.25,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1
6,94.05,518.75,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1
6,91.1,455.3,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
46,54.35,2460.15,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
6,49.15,295.65,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3,79.25,267.6,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
54,104.1,5645.8,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0
26,54.75,1406.9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
72,87.55,6463.15,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0
43,55.45,2444.25,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
15,68.6,1108.6,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,54.05,2959.8,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0
10,100.6,1060.2,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0
38,54.5,2076.05,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
52,44.25,2276.1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0
53,60.05,3229.65,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
55,85.5,4713.4,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
15,100.15,1415.0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0
60,37.7,2288.7,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
67,101.4,6841.05,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0
27,78.05,2135.5,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
1,50.6,50.6,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,54.6,1125.2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
63,110.1,6705.7,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0
30,74.65,2308.6,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0
6,50.35,314.55,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49,97.95,4917.9,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0
38,57.15,2250.65,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
14,46.35,667.7,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2,56.7,113.55,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
72,88.7,6501.35,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0
35,55.0,2010.55,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
28,49.9,1410.25,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
71,95.65,6856.95,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1
72,104.9,7537.5,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0
3,75.15,216.75,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
54,87.1,4735.2,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0
54,108.0,5760.65,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0
65,109.15,6941.2,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0
38,80.45,3162.65,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
4,74.45,294.45,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
51,60.15,3077.0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0
16,59.4,1023.9,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
56,85.6,4902.8,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
44,109.8,4860.35,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0
